Neighborhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Pharmacie Clement Marot,48.86805960741547,2.303261739807524,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Pharmacie Luporsi,48.89209956368803,2.2839561889642472,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Pharmacie Remtoula,48.881518485559816,2.2967251047806685,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Optique Du Front De Seine,48.89405836137304,2.2927178213039574,Pharmacy
Faubourg-du-Roule,48.876817692132214,2.299610696835724,Pharmacie rue Sauffroy,48.89210872773488,2.3239576337372547,Pharmacy
Europe,48.88223000000005,2.325990000000046,Pharmacie Labrely,48.89122767799941,2.351615094580988,Pharmacy
Europe,48.88223000000005,2.325990000000046,Pharmacie Goldfarb,48.87688,2.341697,Pharmacy
Europe,48.88223000000005,2.325990000000046,Univers Pharmacy,48.895284027413766,2.3454103373869,Pharmacy
Europe,48.88223000000005,2.325990000000046,PHARMACIE METRO LAMARCK,48.89026,2.3362700000000003,Pharmacy
Europe,48.88223000000005,2.325990000000046,Pharmacie de l'Eden,48.89428368052715,2.3326284618212867,Pharmacy
Europe,48.88223000000005,2.325990000000046,Pharmacie Europeenne,48.89434483372371,2.3496354966927497,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Chor,48.873671059743,2.3646958172321315,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,PHARMACIE DE LA PORTE BRUNET,48.88325,2.39548,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie de la Place de la République,48.866460165642884,2.3642686750201345,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie de L'Ourcq,48.893015679936006,2.3775212610260867,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Max Journo,48.876849,2.394268,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie du Marché,48.89162629891306,2.3612335235169466,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie De La Place,48.857196601645725,2.38075,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Amar,48.86433990362846,2.3713448606918903,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Dahan,48.86838983261,2.372281789861471,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie De La Place Cochet,48.88627,2.394638,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie de la Géode,48.89204939954524,2.3789691925048833,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Du Soleil,48.87476875388957,2.356683008022655,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie des Orgues de Flandre,48.89054808888764,2.3758135735988617,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Well&Well,48.869769280305434,2.394862575590869,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Bénad,48.857549,2.3565560000000003,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie du 11ème,48.857019656078776,2.380309533583417,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Nomber-Lottin,48.875134,2.388994,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Sylvie Rebibo Médecin,48.865365564235184,2.3718523427887512,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Moderne De Paris,48.8689359190991,2.3467857072285936,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie Trotel Marx Dormoy,48.88991552110792,2.3604124761186545,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Pharmacie St Gervais,48.880219,2.398458,Pharmacy
Saint-Georges,48.87957997446482,2.3743400405389403,Acms,48.889343433994725,2.3806705214167394,Pharmacy
Folie-Méricourt,48.86471485042622,2.3712079772209123,Pharmacie Les Filles du Calvaire,48.86077131917591,2.3673413131212797,Pharmacy
Folie-Méricourt,48.86471485042622,2.3712079772209123,Pharmacie Monte Cristo,48.857395000000004,2.398767,Pharmacy
Saint-Ambroise,48.861662428528966,2.3762897107503,Pharmacie du Boulevard de Charonne,48.854559,2.396277,Pharmacy
Saint-Ambroise,48.861662428528966,2.3762897107503,Pharmacie des écoles,48.869856,2.402805,Pharmacy
Saint-Ambroise,48.861662428528966,2.3762897107503,Belgrand Tenon,48.86414427718189,2.407375533586479,Pharmacy
La Roquette,48.85986083825819,2.388863294193945,Pharmacie Saint-Fargeau,48.87204494836383,2.404437965858421,Pharmacy
